token_id;sentence_ids;tokens_no_punct;lemma_no_punct;PoS;depparse;head;constituency;AoA(m+sd);Zipf_freq;type_of_words
13;2;viaggia;viaggiare;VERB;conj;Viaggia;(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)));5.92 ± 3.11;3,72621735;content
14;2;una;uno;DET;det;volta;(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)));;6,801817508;function
15;2;volta;volta;NOUN;obl;capitò;(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)));;5,820011577;content
16;2;capitò;capitare;VERB;conj;Viaggia;(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)));;2,722402147;content
17;2;in;in;ADP;case;paese;(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)));;6,797274494;function
18;2;un;uno;DET;det;paese;(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)));;7,065833912;function
19;2;paese;paese;NOUN;obl;capitò;(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)));;5,055196927;content
20;2;dove;dove;ADV;advmod;rotondi;(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)));;6,018789847;content
21;2;gli;il;DET;det;spigoli;(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)));;6,227520191;function
22;2;spigoli;spigolo;NOUN;nsubj;rotondi;(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)));4.96 ± 1.97;2,270104476;content
23;2;di;di;ADP;case;case;(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)));;7,232814475;function
24;2;le;il;DET;det;case;(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)));;6,624997683;function
25;2;case;casa;NOUN;nmod;spigoli;(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)));3.40 ± 1.63;4,514381597;content
26;2;erano;essere;AUX;cop;rotondi;(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)));;5,476165392;function
27;2;rotondi;rotondi;ADJ;acl:relcl;paese;(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)));;2,702806591;content
28;2;e;e;CCONJ;cc;finivano;(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)));;2,741151583;function
29;2;i;il;DET;det;tetti;(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)));;6,584780852;function
30;2;tetti;tetto;NOUN;nsubj;finivano;(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)));3.80 ± 1.50;3,400438245;content
31;2;non;non;ADV;advmod;finivano;(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)));;7,259198169;content
32;2;finivano;finire;VERB;conj;rotondi;(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)));5.32 ± 2.90;2,858376183;content
33;2;a;a;ADP;case;punta;(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)));;7,004335738;function
34;2;punta;punta;NOUN;obl;finivano;(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)));;4,335186004;content
35;2;ma;ma;CCONJ;cc;gobba;(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)));;6,662005813;function
36;2;con;con;ADP;case;gobba;(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)));;6,620271703;function
37;2;una;uno;DET;det;gobba;(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)));;6,801817508;function
38;2;gobba;gobba;NOUN;conj;punta;(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)));7.04 ± 2.05;2,906926574;content
39;2;dolcissima;dolce;ADJ;amod;gobba;(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)));5.08 ± 2.91;3,157064963;content
40;3;lungo;lungo;ADP;case;strada;(ROOT (fc (cp (sp (ADP Lungo) (sn (DET la) (NOUN strada))) (f (ibar (VERB correva)) (compin (sn (DET una) (NOUN siepe) (spd (ADP di) (sn (NOUN rose))))))) (CCONJ e) (cp (sp (ADP a) (sn (PROPN Giovannino))) (f (ibar (VERB venne)) (compin (savv (ADV lì) (ADP per) (ADV lì)) (sn (DET l') (NOUN idea) (sv2 (ADP di) (VERB infilarsene) (compt (sq (PRON una) (sp (ADP a) (sn (DET l') (NOUN occhiello) (PUNCT .))))))))))));4.12 ± 1.33;5,028890248;function
41;3;la;il;DET;det;strada;(ROOT (fc (cp (sp (ADP Lungo) (sn (DET la) (NOUN strada))) (f (ibar (VERB correva)) (compin (sn (DET una) (NOUN siepe) (spd (ADP di) (sn (NOUN rose))))))) (CCONJ e) (cp (sp (ADP a) (sn (PROPN Giovannino))) (f (ibar (VERB venne)) (compin (savv (ADV lì) (ADP per) (ADV lì)) (sn (DET l') (NOUN idea) (sv2 (ADP di) (VERB infilarsene) (compt (sq (PRON una) (sp (ADP a) (sn (DET l') (NOUN occhiello) (PUNCT .))))))))))));;7,055331658;function
42;3;strada;strada;NOUN;obl;correva;(ROOT (fc (cp (sp (ADP Lungo) (sn (DET la) (NOUN strada))) (f (ibar (VERB correva)) (compin (sn (DET una) (NOUN siepe) (spd (ADP di) (sn (NOUN rose))))))) (CCONJ e) (cp (sp (ADP a) (sn (PROPN Giovannino))) (f (ibar (VERB venne)) (compin (savv (ADV lì) (ADP per) (ADV lì)) (sn (DET l') (NOUN idea) (sv2 (ADP di) (VERB infilarsene) (compt (sq (PRON una) (sp (ADP a) (sn (DET l') (NOUN occhiello) (PUNCT .))))))))))));4.92 ± 1.32;5,311710966;content
43;3;correva;correre;VERB;root;ROOT;(ROOT (fc (cp (sp (ADP Lungo) (sn (DET la) (NOUN strada))) (f (ibar (VERB correva)) (compin (sn (DET una) (NOUN siepe) (spd (ADP di) (sn (NOUN rose))))))) (CCONJ e) (cp (sp (ADP a) (sn (PROPN Giovannino))) (f (ibar (VERB venne)) (compin (savv (ADV lì) (ADP per) (ADV lì)) (sn (DET l') (NOUN idea) (sv2 (ADP di) (VERB infilarsene) (compt (sq (PRON una) (sp (ADP a) (sn (DET l') (NOUN occhiello) (PUNCT .))))))))))));3.92 ± 0.86;3,502677091;content
44;3;una;uno;DET;det;siepe;(ROOT (fc (cp (sp (ADP Lungo) (sn (DET la) (NOUN strada))) (f (ibar (VERB correva)) (compin (sn (DET una) (NOUN siepe) (spd (ADP di) (sn (NOUN rose))))))) (CCONJ e) (cp (sp (ADP a) (sn (PROPN Giovannino))) (f (ibar (VERB venne)) (compin (savv (ADV lì) (ADP per) (ADV lì)) (sn (DET l') (NOUN idea) (sv2 (ADP di) (VERB infilarsene) (compt (sq (PRON una) (sp (ADP a) (sn (DET l') (NOUN occhiello) (PUNCT .))))))))))));;6,801817508;function
